Customer,State,Customer Lifetime Value,Coverage,Education,EmploymentStatus,Gender,Income,Location Code,Marital Status,Monthly Premium Auto,Months Since Last Claim,Months Since Policy Inception,Number of Open Complaints,Number of Policies,Policy Type,Sales Channel,Total Claim Amount,Vehicle Class,Vehicle Size,Churn
FB95495,California,5677.642084,Basic,College,Employed,M,53078,Suburban,Single,73,1,10,0,5,Personal Auto,Branch,764.221884,Four-Door Car,Medsize,False
PE59735,Oregon,22952.06778,Extended,High School or Below,Disabled,F,20031,Rural,Married,86,4,83,0,2,Personal Auto,Branch,109.69048,Four-Door Car,Medsize,False
WR73970,Arizona,2960.567044,Basic,Bachelor,Employed,M,92070,Suburban,Married,74,16,1,0,1,Corporate Auto,Branch,368.669336,Four-Door Car,Medsize,False
JD15492,Oregon,2446.681538,Basic,High School or Below,Employed,F,44509,Urban,Married,61,8,68,0,1,Personal Auto,Call Center,226.731454,Four-Door Car,Medsize,False
OF46381,California,7659.71722,Basic,High School or Below,Unemployed,M,0,Suburban,Single,73,22,93,0,2,Personal Auto,Agent,525.6,Two-Door Car,Small,False
GP85044,Arizona,4533.733641,Basic,Bachelor,Employed,M,91967,Rural,Married,113,4,74,0,1,Special Auto,Agent,156.736745,SUV,Medsize,False
OO64005,Oregon,2355.281389,Basic,Bachelor,Unemployed,F,0,Suburban,Married,63,20,5,0,1,Personal Auto,Branch,302.4,Four-Door Car,Small,False
VB42222,Nevada,14316.84569,Premium,Bachelor,Employed,F,97379,Urban,Divorced,119,10,62,0,2,Personal Auto,Web,354.764801,Four-Door Car,Medsize,False
ZR79373,Arizona,10179.71704,Premium,Bachelor,Retired,F,14290,Suburban,Married,271,20,40,0,1,Personal Auto,Agent,1300.8,Luxury SUV,Medsize,False
KH12081,Arizona,8129.511,Basic,High School or Below,Unemployed,F,0,Suburban,Divorced,119,3,11,1,8,Personal Auto,Branch,729.405742,SUV,Large,True
WV64743,Washington,13272.22792,Basic,High School or Below,Unemployed,M,0,Suburban,Single,194,31,11,0,4,Personal Auto,Call Center,1396.8,Luxury Car,Medsize,True
ZT58755,Oregon,17817.46464,Basic,High School or Below,Unemployed,F,0,Urban,Married,68,4,71,0,2,Personal Auto,Agent,256.916302,Four-Door Car,Medsize,True
WX52894,Nevada,25002.01883,Basic,College,Employed,M,21927,Rural,Married,71,32,40,0,2,Personal Auto,Call Center,128.624785,Four-Door Car,Medsize,False
EO51920,Oregon,19955.25713,Extended,High School or Below,Employed,F,69096,Rural,Married,99,24,32,0,2,Corporate Auto,Agent,64.669515,Four-Door Car,Medsize,False
AQ34238,Oregon,4606.26977,Basic,Bachelor,Unemployed,M,0,Suburban,Single,72,8,14,2,8,Corporate Auto,Call Center,518.4,Four-Door Car,Medsize,False
EI10204,Oregon,15114.40241,Basic,High School or Below,Medical Leave,F,28513,Suburban,Married,100,4,22,1,2,Personal Auto,Call Center,480,SUV,Medsize,False
GY23881,Oregon,4782.349875,Basic,High School or Below,Employed,M,81687,Suburban,Single,61,7,77,0,6,Personal Auto,Call Center,292.8,Four-Door Car,Medsize,False
FL59259,Nevada,6317.373557,Extended,High School or Below,Medical Leave,F,13792,Suburban,Divorced,87,2,3,2,3,Personal Auto,Web,620.19254,Four-Door Car,Medsize,True
RN45606,Nevada,16224.54182,Extended,High School or Below,Employed,F,32184,Rural,Married,136,14,91,1,2,Personal Auto,Branch,266.146673,SUV,Medsize,False
OJ64812,Washington,9585.501257,Extended,Bachelor,Employed,M,26432,Suburban,Single,88,19,89,3,2,Personal Auto,Branch,422.4,Four-Door Car,Medsize,False
AK11669,Arizona,10130.93442,Extended,Doctor,Employed,F,59232,Suburban,Divorced,85,6,75,0,2,Corporate Auto,Branch,408,Two-Door Car,Medsize,False
EM53324,Oregon,7343.52792,Basic,College,Unemployed,F,0,Suburban,Single,72,26,12,3,2,Personal Auto,Branch,345.6,Four-Door Car,Medsize,True
JE99638,Arizona,7699.632103,Basic,Bachelor,Medical Leave,M,23577,Rural,Married,68,1,67,0,2,Personal Auto,Agent,91.815153,Four-Door Car,Medsize,False
LR69185,Nevada,5739.823806,Extended,College,Unemployed,M,0,Suburban,Single,80,27,88,0,3,Personal Auto,Agent,848.201438,Four-Door Car,Medsize,True
AS55478,Oregon,3874.86854,Extended,Bachelor,Employed,M,26670,Suburban,Married,98,23,13,0,1,Corporate Auto,Call Center,541.229321,Four-Door Car,Small,True
OB52091,Washington,8112.323843,Basic,Bachelor,Employed,M,87403,Suburban,Divorced,68,1,63,0,2,Personal Auto,Agent,456.290338,Four-Door Car,Medsize,False
AM28777,Oregon,2707.429536,Basic,College,Employed,F,51455,Rural,Married,67,16,85,0,1,Personal Auto,Agent,11.046789,Four-Door Car,Medsize,False
AQ70385,Oregon,5686.961001,Basic,High School or Below,Employed,M,30242,Rural,Married,72,30,23,0,3,Personal Auto,Branch,48.288036,Four-Door Car,Medsize,False
FL22732,Oregon,7381.623005,Basic,Bachelor,Employed,M,64311,Urban,Married,62,21,79,0,2,Personal Auto,Agent,157.174836,Four-Door Car,Medsize,False
JD75068,Oregon,2724.262292,Basic,College,Unemployed,F,0,Suburban,Married,70,21,70,0,1,Corporate Auto,Agent,405.384524,Four-Door Car,Medsize,True
MM70762,Arizona,9075.768214,Basic,Master,Employed,M,37722,Rural,Single,116,8,23,0,8,Personal Auto,Agent,158.077504,Sports Car,Medsize,False
JT46803,Oregon,2756.543334,Basic,Bachelor,Employed,F,42336,Rural,Single,69,12,56,0,1,Personal Auto,Web,25.605349,Four-Door Car,Medsize,False
VO25938,Oregon,8382.478392,Basic,Bachelor,Employed,M,25998,Suburban,Married,71,16,38,0,2,Personal Auto,Call Center,791.878042,Four-Door Car,Medsize,False
FP31685,Oregon,7868.0982,Basic,Bachelor,Employed,F,24887,Suburban,Single,68,33,6,0,2,Personal Auto,Agent,326.4,Four-Door Car,Medsize,False
LP69867,Oregon,2851.645994,Extended,High School or Below,Unemployed,M,0,Suburban,Single,82,15,82,0,1,Personal Auto,Agent,590.4,Four-Door Car,Medsize,True
BX88330,Washington,7615.369665,Basic,College,Employed,F,90918,Urban,Single,64,22,19,0,2,Personal Auto,Agent,163.411884,Four-Door Car,Medsize,False
QQ86648,Oregon,5658.531248,Basic,High School or Below,Employed,M,78834,Suburban,Married,72,14,20,2,8,Personal Auto,Call Center,345.6,Two-Door Car,Small,False
VE80757,Oregon,4307.464888,Basic,Bachelor,Unemployed,M,0,Suburban,Single,62,27,14,0,3,Personal Auto,Branch,434.26667,Two-Door Car,Medsize,False
BE69929,Arizona,4820.704584,Basic,College,Employed,F,27872,Urban,Married,61,19,78,0,3,Personal Auto,Branch,186.857059,Two-Door Car,Medsize,False
BM31989,Arizona,8754.16043,Premium,College,Employed,M,24012,Rural,Married,112,30,91,1,3,Personal Auto,Agent,82.211282,Four-Door Car,Medsize,False
HW27766,Arizona,7259.328982,Extended,College,Medical Leave,M,16367,Suburban,Married,94,2,99,0,9,Personal Auto,Branch,515.569363,Four-Door Car,Medsize,False
BC90645,California,2675.029491,Basic,Master,Employed,F,55479,Rural,Single,68,5,7,1,1,Personal Auto,Branch,117.964245,Four-Door Car,Medsize,False
GC36679,Oregon,3305.129877,Extended,High School or Below,Employed,M,40778,Suburban,Single,86,1,59,0,1,Personal Auto,Web,412.8,Four-Door Car,Medsize,False
VI74176,Arizona,8984.040021,Extended,High School or Below,Unemployed,M,0,Suburban,Single,137,22,68,3,6,Personal Auto,Agent,1532.080871,SUV,Medsize,True
BX24569,California,3567.503755,Basic,Bachelor,Unemployed,M,0,Suburban,Married,102,28,11,0,1,Personal Auto,Agent,660.430456,SUV,Medsize,False
DR32525,Arizona,23747.46699,Extended,College,Unemployed,M,0,Suburban,Single,96,29,22,4,2,Personal Auto,Agent,460.8,Four-Door Car,Medsize,True
CP76842,Nevada,3352.87052,Extended,College,Employed,F,95438,Rural,Married,83,25,76,0,1,Corporate Auto,Call Center,99.223092,Two-Door Car,Medsize,False
IH20118,Oregon,5169.49937,Basic,High School or Below,Medical Leave,M,12430,Suburban,Single,73,22,13,0,4,Personal Auto,Call Center,350.4,Four-Door Car,Medsize,False
DA20472,California,8564.768226,Basic,High School or Below,Employed,M,95697,Rural,Married,107,29,29,0,9,Personal Auto,Agent,178.006524,Sports Car,Medsize,False
DN67273,Oregon,8028.484649,Basic,High School or Below,Unemployed,F,0,Suburban,Single,74,26,84,0,2,Personal Auto,Agent,532.8,Two-Door Car,Small,True
ZZ20738,California,9000.439546,Basic,High School or Below,Employed,F,28108,Suburban,Married,114,6,27,0,3,Personal Auto,Agent,547.2,Sports Car,Medsize,False
AS18084,California,11638.89947,Basic,College,Medical Leave,F,25370,Suburban,Married,102,10,77,0,2,Personal Auto,Branch,489.6,Sports Car,Large,False
FY21364,California,7376.795372,Basic,Bachelor,Unemployed,M,0,Suburban,Single,105,31,85,0,5,Corporate Auto,Agent,756,SUV,Medsize,False
LL73047,California,7892.088107,Basic,High School or Below,Disabled,F,28672,Suburban,Divorced,71,14,34,0,2,Personal Auto,Branch,340.8,Four-Door Car,Medsize,False
CG15505,California,19160.98994,Extended,Master,Employed,F,22705,Suburban,Divorced,239,19,59,0,7,Personal Auto,Agent,1294.700423,Luxury SUV,Medsize,False
ZZ22047,Washington,5548.031892,Basic,Bachelor,Employed,M,67798,Suburban,Divorced,69,1,78,0,9,Corporate Auto,Agent,331.2,Four-Door Car,Medsize,False
NG56399,Arizona,8319.5292,Basic,High School or Below,Employed,M,61367,Suburban,Divorced,70,7,85,0,2,Personal Auto,Branch,498.533231,Two-Door Car,Medsize,False
MD45928,Arizona,13770.97618,Premium,High School or Below,Employed,F,59207,Suburban,Single,116,23,21,0,2,Personal Auto,Agent,556.8,Four-Door Car,Medsize,False
OV29928,Washington,5225.253777,Basic,College,Employed,F,67423,Urban,Married,65,24,0,0,9,Corporate Auto,Agent,293.308765,Four-Door Car,Medsize,False
OR28030,California,16979.79757,Basic,Bachelor,Employed,M,35095,Suburban,Divorced,73,25,56,0,2,Corporate Auto,Call Center,525.6,Two-Door Car,Small,False
LO48748,Oregon,7485.356469,Extended,Master,Employed,F,26380,Rural,Single,96,29,70,0,4,Personal Auto,Web,177.36984,Four-Door Car,Large,False
FX95323,Oregon,2639.644171,Basic,College,Employed,M,88731,Rural,Married,66,10,72,0,1,Personal Auto,Agent,148.971857,Four-Door Car,Medsize,False
AG85127,Oregon,8085.448545,Basic,Bachelor,Employed,M,61409,Urban,Married,68,30,80,0,2,Special Auto,Web,264.040157,Four-Door Car,Medsize,False
JN33628,California,12316.79698,Premium,Bachelor,Unemployed,M,0,Suburban,Married,167,30,40,0,5,Personal Auto,Branch,1985.999807,SUV,Small,True
QU69375,Nevada,5568.947534,Extended,High School or Below,Unemployed,M,0,Suburban,Single,79,21,53,1,7,Corporate Auto,Agent,407.440238,Two-Door Car,Medsize,True
FM37864,California,3571.82831,Extended,Bachelor,Employed,F,74931,Urban,Divorced,89,13,16,0,1,Personal Auto,Agent,230.84972,Two-Door Car,Large,False
IL23615,Oregon,3350.244285,Extended,College,Employed,M,74770,Suburban,Single,86,23,10,0,1,Personal Auto,Branch,412.8,Four-Door Car,Large,False
FZ44411,Arizona,2716.190293,Extended,Bachelor,Unemployed,M,0,Suburban,Married,95,14,81,5,1,Corporate Auto,Call Center,619.267164,Four-Door Car,Medsize,True
JE32215,California,38887.9034,Premium,Bachelor,Employed,F,44299,Rural,Married,107,0,73,0,2,Personal Auto,Branch,180.085807,Two-Door Car,Medsize,False
FQ88964,Arizona,2272.447229,Basic,College,Unemployed,M,0,Suburban,Single,71,22,10,1,1,Personal Auto,Call Center,390.498822,Two-Door Car,Large,True
WW22291,California,2849.252467,Basic,Master,Employed,M,63326,Suburban,Divorced,72,2,34,0,1,Personal Auto,Call Center,361.564021,Four-Door Car,Medsize,False
EV39637,Oregon,5328.320299,Basic,High School or Below,Unemployed,F,0,Suburban,Single,73,12,42,0,7,Personal Auto,Branch,794.445585,Four-Door Car,Medsize,True
TG36139,California,4679.977728,Extended,High School or Below,Disabled,F,21720,Suburban,Single,128,5,7,0,1,Corporate Auto,Branch,837.905079,SUV,Medsize,False
XN25550,Oregon,5345.201117,Extended,College,Employed,M,55571,Suburban,Married,135,4,46,0,1,Personal Auto,Agent,904.813121,SUV,Medsize,False
NG94966,California,2437.084486,Basic,College,Employed,M,34759,Suburban,Divorced,61,30,84,0,1,Personal Auto,Agent,302.353842,Four-Door Car,Large,False
AD28349,Arizona,4637.544647,Basic,High School or Below,Unemployed,M,0,Suburban,Divorced,68,18,81,0,3,Personal Auto,Call Center,352.130674,Four-Door Car,Medsize,True
VZ56705,Oregon,8804.584902,Basic,Bachelor,Employed,M,38638,Suburban,Married,74,5,84,0,2,Personal Auto,Agent,355.2,Four-Door Car,Medsize,False
TQ82322,California,2438.689804,Basic,Bachelor,Employed,F,80927,Urban,Single,62,25,8,0,1,Personal Auto,Branch,211.660971,Two-Door Car,Medsize,False
CB77819,California,4736.34799,Basic,High School or Below,Unemployed,M,0,Suburban,Single,65,33,1,0,3,Personal Auto,Web,585.454243,Two-Door Car,Medsize,True
VG68427,Arizona,5608.155723,Basic,High School or Below,Employed,M,81914,Urban,Married,70,6,33,0,6,Corporate Auto,Branch,198.75466,Four-Door Car,Medsize,False
WO42164,Oregon,6465.223746,Extended,High School or Below,Unemployed,M,0,Suburban,Single,92,9,24,0,3,Personal Auto,Call Center,662.4,Four-Door Car,Medsize,True
NL87371,Oregon,2435.245577,Basic,Bachelor,Unemployed,M,0,Suburban,Divorced,72,28,64,0,1,Personal Auto,Web,345.6,Two-Door Car,Medsize,True
QW24080,Oregon,2111.993329,Basic,College,Unemployed,F,0,Suburban,Single,74,5,75,4,1,Personal Auto,Branch,369.822544,Four-Door Car,Large,True
ZL53118,Arizona,2347.591802,Basic,High School or Below,Unemployed,M,0,Suburban,Single,69,14,10,1,1,Personal Auto,Branch,757.89114,Four-Door Car,Medsize,True
GT19025,Oregon,3636.561567,Extended,Bachelor,Medical Leave,F,25407,Urban,Divorced,98,2,88,0,1,Personal Auto,Branch,284.239719,Four-Door Car,Medsize,False
VN44400,California,5692.684466,Basic,College,Employed,F,86073,Urban,Married,70,2,96,0,3,Personal Auto,Branch,291.587866,Two-Door Car,Medsize,False
JF45126,Nevada,4041.241758,Basic,Bachelor,Employed,M,23818,Suburban,Married,104,6,1,1,1,Personal Auto,Branch,499.2,SUV,Medsize,True
SW94040,Oregon,7756.174223,Extended,College,Employed,F,21326,Suburban,Divorced,99,22,9,0,3,Personal Auto,Agent,632.765462,Four-Door Car,Medsize,False
XI36396,California,3151.16213,Extended,Bachelor,Retired,M,18486,Suburban,Married,86,24,95,0,1,Personal Auto,Agent,412.8,Four-Door Car,Medsize,False
CL38926,Oregon,7198.415033,Basic,Bachelor,Medical Leave,M,10458,Suburban,Single,102,11,29,0,4,Corporate Auto,Call Center,489.6,SUV,Medsize,False
CU10179,California,5263.921634,Extended,College,Employed,F,82528,Rural,Married,131,10,65,0,1,Personal Auto,Agent,258.036918,Sports Car,Small,False
BK57087,California,4347.159852,Basic,College,Employed,F,38223,Suburban,Married,112,27,18,2,1,Personal Auto,Branch,537.6,SUV,Medsize,False
LF94282,Nevada,2884.636779,Basic,Bachelor,Employed,M,63438,Rural,Married,72,32,67,0,1,Personal Auto,Branch,36.732923,Two-Door Car,Medsize,False
BO46265,Oregon,6906.201903,Extended,College,Medical Leave,M,13432,Suburban,Married,92,5,82,0,8,Personal Auto,Branch,610.567945,Four-Door Car,Small,False
VJ45879,California,4450.220503,Premium,Bachelor,Employed,M,26848,Rural,Married,114,10,50,0,1,Personal Auto,Agent,100.557495,Two-Door Car,Medsize,False
FR12423,Oregon,24127.50402,Basic,Bachelor,Medical Leave,M,14072,Suburban,Divorced,71,13,3,0,2,Personal Auto,Agent,511.2,Four-Door Car,Medsize,False
IY87065,California,5246.278375,Basic,Bachelor,Employed,F,28909,Suburban,Married,66,15,66,0,8,Corporate Auto,Agent,456.702735,Two-Door Car,Medsize,False
LR49944,Nevada,2744.73543,Basic,Doctor,Employed,F,35159,Rural,Married,68,0,73,0,1,Personal Auto,Agent,150.501033,Two-Door Car,Large,False
LU40443,Oregon,5543.802692,Basic,Master,Employed,M,64255,Urban,Single,70,7,36,0,8,Personal Auto,Web,193.86537,Four-Door Car,Medsize,False
HN54181,California,6013.038073,Extended,College,Unemployed,F,0,Suburban,Single,84,8,30,0,7,Personal Auto,Agent,604.8,Four-Door Car,Small,False
GC52187,Nevada,3650.576237,Extended,College,Employed,F,88842,Urban,Married,90,32,42,0,1,Personal Auto,Branch,350.75997,Two-Door Car,Large,False
FH22095,California,2520.818611,Basic,College,Employed,M,39377,Suburban,Married,64,7,53,0,1,Corporate Auto,Branch,307.2,Two-Door Car,Small,False
KY55245,California,5169.49937,Basic,High School or Below,Medical Leave,M,12430,Suburban,Single,73,22,13,0,4,Personal Auto,Call Center,350.4,Four-Door Car,Medsize,False
ST43920,Arizona,2395.57,Basic,Doctor,Disabled,F,21986,Suburban,Divorced,63,1,9,0,1,Personal Auto,Branch,333.696228,Two-Door Car,Medsize,False
GG84614,Oregon,3031.587812,Extended,High School or Below,Employed,F,27435,Suburban,Single,76,9,6,0,1,Personal Auto,Branch,455.545318,Two-Door Car,Medsize,False
JW94491,California,11790.49617,Basic,College,Retired,M,25251,Suburban,Divorced,66,13,43,0,2,Personal Auto,Web,316.8,Four-Door Car,Medsize,False
EW51866,Arizona,6755.076276,Extended,College,Employed,F,29881,Rural,Married,85,27,95,0,6,Personal Auto,Call Center,17.92017,Four-Door Car,Medsize,False
KU13616,California,11315.20373,Premium,Bachelor,Disabled,F,11885,Suburban,Divorced,101,18,39,0,2,Personal Auto,Agent,484.8,Four-Door Car,Medsize,False
CB15842,California,8207.702516,Basic,High School or Below,Employed,M,40420,Suburban,Married,104,2,10,0,7,Special Auto,Agent,499.2,SUV,Medsize,False
RN66968,California,5332.615013,Basic,High School or Below,Employed,M,74837,Suburban,Married,66,9,18,0,7,Personal Auto,Agent,376.502488,Four-Door Car,Large,False
IQ30108,Oregon,3087.432549,Extended,High School or Below,Employed,M,67591,Urban,Married,77,2,78,0,1,Special Auto,Agent,198.080417,Four-Door Car,Medsize,False
VB23257,Oregon,4652.595489,Basic,Bachelor,Employed,M,47590,Rural,Single,119,14,25,0,1,Special Auto,Branch,121.327914,SUV,Medsize,False
CV13878,California,2489.751297,Basic,High School or Below,Employed,F,75474,Suburban,Married,62,12,7,0,1,Personal Auto,Call Center,297.6,Two-Door Car,Medsize,False
FD14790,Oregon,18196.63824,Extended,Bachelor,Employed,M,57177,Suburban,Married,92,14,51,0,2,Personal Auto,Branch,441.6,Four-Door Car,Small,False
VZ61940,Nevada,2668.731444,Basic,Doctor,Employed,F,52344,Urban,Married,66,4,7,0,1,Personal Auto,Agent,182.607687,Four-Door Car,Small,False
PX66705,California,8257.014532,Basic,High School or Below,Employed,F,20072,Suburban,Married,70,26,34,0,2,Personal Auto,Agent,487.814322,Four-Door Car,Medsize,False
XG66314,California,12465.92416,Basic,College,Employed,M,33604,Urban,Married,105,5,80,0,2,Personal Auto,Branch,357.618596,SUV,Medsize,False
ZM40672,Oregon,6743.126791,Basic,Master,Unemployed,F,0,Suburban,Single,61,2,76,0,2,Corporate Auto,Agent,292.8,Two-Door Car,Small,False
VF21523,Nevada,2883.165412,Basic,High School or Below,Employed,F,37741,Suburban,Single,74,3,59,0,1,Corporate Auto,Web,355.2,Two-Door Car,Small,False
OM50417,Arizona,29973.41592,Extended,Bachelor,Employed,F,48471,Rural,Married,83,5,20,1,2,Personal Auto,Call Center,208.904212,Four-Door Car,Medsize,False
SO54368,Oregon,4686.469674,Basic,College,Employed,M,58089,Suburban,Married,118,31,83,0,1,Personal Auto,Agent,566.4,SUV,Medsize,False
XZ62430,Arizona,6057.07208,Extended,Bachelor,Retired,M,27681,Suburban,Married,83,13,62,0,9,Personal Auto,Agent,398.4,Two-Door Car,Medsize,False
RZ51338,Arizona,6895.309989,Basic,Bachelor,Retired,M,28992,Suburban,Divorced,74,3,90,4,2,Personal Auto,Branch,355.2,Four-Door Car,Medsize,False
NV13794,Nevada,9549.113813,Basic,High School or Below,Employed,F,55986,Urban,Married,119,3,60,0,9,Personal Auto,Agent,388.506303,SUV,Small,False
JB23570,California,10593.59462,Extended,College,Employed,M,94042,Suburban,Married,132,13,67,0,9,Corporate Auto,Branch,633.6,SUV,Medsize,False
MH24522,California,7735.465528,Basic,College,Unemployed,M,0,Suburban,Married,101,11,34,0,3,Personal Auto,Call Center,563.284331,Sports Car,Small,False
TD78032,Washington,2306.427813,Basic,High School or Below,Unemployed,M,0,Suburban,Single,67,19,70,0,1,Corporate Auto,Call Center,482.4,Four-Door Car,Medsize,True
WW41496,Nevada,31234.89323,Extended,Bachelor,Employed,F,70164,Urban,Divorced,88,34,3,0,2,Personal Auto,Agent,375.401079,Two-Door Car,Medsize,False
IF32545,Nevada,5096.673223,Basic,Master,Disabled,F,22886,Suburban,Divorced,65,9,81,0,3,Corporate Auto,Agent,312,Four-Door Car,Small,False
HF72557,Washington,3226.790317,Extended,Bachelor,Medical Leave,M,19948,Suburban,Divorced,89,17,84,0,1,Personal Auto,Branch,427.2,Four-Door Car,Medsize,True
MD41042,Arizona,5896.536531,Basic,College,Employed,F,39293,Urban,Married,74,17,48,0,6,Personal Auto,Web,352.740946,Two-Door Car,Medsize,False
UP31333,Washington,13869.92705,Basic,College,Employed,M,28432,Suburban,Married,118,1,59,0,2,Corporate Auto,Branch,612.300581,SUV,Small,False
