sPerson,product_name,probabilidad_compra,lead_scoring,tiene_producto,product_category,list_driver_names_x,list_driver_values_x,list_barrier_names_x,list_barrier_values_x,_base_values_x,product_name,ResultHistoricoCampañas,Ingresos,ComercialAsignado,IdSex,YearsSinceCampaign,Edad,UltimoContacto,_base_values_y,positive_impact_factors,negative_impact_factors
54445,Salud,0.0048195689062144765,Low,0.0,Mutua,"['Ingresos', 'IdSex', 'ResultHistoricoCampañas', 'YearsSinceCampaign']","[0.0028233149821777375, 0.00030710939553021184, 9.965136972593678e-05, 1.400722197927967e-05]","['Edad', 'UltimoContacto']","[-0.057625092223665894, -0.005332404214384024]",0.0686508495464269,Salud,,20.001_50.000,1.0,0,,75,17.0,0.1257867645753929,,"Edad -4% (75), UltimoContacto -2% (17.0)"
54452,Salud,0.001693740470170638,Low,0.0,Mutua,"['Edad', 'Ingresos', 'IdSex', 'ResultHistoricoCampañas', 'YearsSinceCampaign']","[0.1586796124660421, 0.009150737791599589, 0.007857032440655278, 0.003893830504643242, 0.00183902193020662]",['UltimoContacto'],[-0.019440993968794215],0.0686508495464269,Salud,,,1.0,0,,47,17.0,0.1257867645753929,"Edad 10% (47), UltimoContacto 4% (17.0), YearsSinceCampaign 1% (<NA>)",
54458,Salud,0.0016961430752601271,Low,0.0,Mutua,"['Edad', 'Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.003254690943010187, 0.0005998164791664975, 0.00015221753203257428, 5.5576506698535246e-05]","['UltimoContacto', 'IdSex']","[-0.00040138818283347094, -4.933373481396973e-05]",0.0686508495464269,Salud,,,1.0,0,,46,17.0,0.1257867645753929,"Edad 11% (46), UltimoContacto 2% (17.0), YearsSinceCampaign 1% (<NA>)",
54479,Salud,0.0013609277220527226,Low,0.0,Mutua,"['Edad', 'ResultHistoricoCampañas', 'YearsSinceCampaign']","[0.18578768740909868, 0.0022185585188480832, 0.0006864522941094768]","['Ingresos', 'UltimoContacto', 'IdSex']","[-0.1337254290717512, -0.03591467421172698, -0.007030529313514712]",0.0686508495464269,Salud,,100.001_200.000,1.0,1,,45,17.0,0.1257867645753929,"Edad 11% (45), UltimoContacto 3% (17.0), Ingresos 2% (100.001_200.000)",IdSex -1% (1)
54480,Salud,0.004353033271436414,Low,0.0,Mutua,"['Edad', 'Ingresos', 'IdSex', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.09384281591491214, 0.006970695955328308, 0.001272606002418595, 0.0012192892468181273, 0.000941191944433657]",['UltimoContacto'],[-0.006492254684397708],0.0686508495464269,Salud,,,1.0,0,,47,17.0,0.1257867645753929,"Edad 10% (47), YearsSinceCampaign 1% (<NA>), IdSex 1% (0)",
54492,Salud,0.004070977813636383,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.0014570620864444348, 0.0001157647509659264, 2.354949098129569e-06]","['Edad', 'UltimoContacto', 'IdSex']","[-0.017027661456401173, -0.00086185326036909, -0.0008557944627896759]",0.0686508495464269,Salud,,,1.0,1,,76,17.0,0.1257867645753929,"Ingresos 1% (), YearsSinceCampaign 1% (<NA>), ResultHistoricoCRM 1% ()","Edad -9% (76), IdSex -2% (1)"
54500,Salud,0.0015106280057672417,Low,0.0,Mutua,"['Edad', 'Ingresos', 'IdSex', 'ResultHistoricoCampañas']","[0.26437125372312215, 0.020720232061275608, 0.009120078956102054, 0.002936900084496948]","['UltimoContacto', 'YearsSinceCampaign']","[-0.029264840630348576, -0.0002491407580986888]",0.0686508495464269,Salud,,20.001_50.000,1.0,0,,48,17.0,0.1257867645753929,"Edad 7% (48), YearsSinceCampaign 1% (<NA>), IdSex 1% (0)",Ingresos -1% (20.001_50.000)
54515,Salud,0.002498952525951922,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign']","[0.0006293396762103555, 7.863421153096254e-05]","['UltimoContacto', 'Edad', 'IdSex', 'ResultHistoricoCampañas']","[-0.0007318351513776778, -0.0002700775061632953, -0.00018681331173525754, -1.9403796866461065e-05]",0.0686508495464269,Salud,,,1.0,0,,57,17.0,0.1257867645753929,"YearsSinceCampaign 1% (<NA>), IdSex 1% (0)","Edad -2% (57), UltimoContacto -2% (17.0)"
54521,Salud,0.009116960428247908,Low,0.0,Mutua,"['Edad', 'Ingresos', 'YearsSinceCampaign']","[0.002172357074417955, 0.0004109967318679905, 0.0001416121036913097]","['UltimoContacto', 'IdSex', 'ResultHistoricoCampañas']","[-0.0010831189332446817, -0.0006703190963648994, -5.859927984748242e-05]",0.0686508495464269,Salud,,,1.0,1,,47,17.0,0.1257867645753929,"Edad 12% (47), UltimoContacto 2% (17.0), Ingresos 1% ()",IdSex -1% (1)
54526,Salud,0.003700916250193398,Low,0.0,Mutua,"['Edad', 'Ingresos', 'YearsSinceCampaign']","[0.0013134723513903756, 0.0006374083116506845, 0.00017469097742206993]","['IdSex', 'UltimoContacto', 'ResultHistoricoCampañas']","[-0.0006398129986331855, -0.0006379438239467888, -5.258939480267954e-05]",0.0686508495464269,Salud,,,1.0,1,,58,17.0,0.1257867645753929,"Ingresos 1% (), YearsSinceCampaign 1% (<NA>)","Edad -5% (58), UltimoContacto -3% (17.0), IdSex -2% (1)"
54528,Salud,0.005877314509442795,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign']","[0.0010501943479693419, 0.00010290220981858095]","['Edad', 'UltimoContacto', 'IdSex', 'ResultHistoricoCampañas']","[-0.0034409637406900458, -0.0001387589067765789, -9.217344905690542e-05, -6.3572718772001e-05]",0.0686508495464269,Salud,,,1.0,0,,63,17.0,0.1257867645753929,,"Edad -3% (63), UltimoContacto -1% (17.0)"
54560,Salud,0.0013074274960291812,Low,0.0,Mutua,['YearsSinceCampaign'],[5.339300108232385e-06],"['Edad', 'IdSex', 'UltimoContacto', 'Ingresos', 'ResultHistoricoCampañas']","[-0.025822269987375232, -0.001536478941967985, -0.0012486143188781091, -4.629265110844905e-05, -6.231749289539697e-06]",0.0686508495464269,Salud,,0_20.000,1.0,1,,81,17.0,0.1257867645753929,,"Edad -6% (81), IdSex -2% (1), Ingresos -1% (0_20.000)"
54569,Salud,0.0030491774176531717,Low,0.0,Mutua,"['Edad', 'Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.0055154291990247685, 0.0004972707813504474, 0.00014439662303608052, 7.721127365890366e-06]","['UltimoContacto', 'IdSex']","[-0.00018313356540601144, -0.00015582770380957652]",0.0686508495464269,Salud,,,1.0,0,,49,16.0,0.1257867645753929,"Edad 10% (49), UltimoContacto 2% (16.0), YearsSinceCampaign 1% (<NA>)",
54579,Salud,0.0027111232409364754,Low,0.0,Mutua,"['Edad', 'Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.0028331028515838773, 0.0005932203288043361, 0.00015595435679457943, 5.335047992782216e-05]","['UltimoContacto', 'IdSex']","[-0.000900548256569777, -6.192842998082972e-05]",0.0686508495464269,Salud,,,1.0,0,,44,17.0,0.1257867645753929,"Edad 13% (44), UltimoContacto 2% (17.0), YearsSinceCampaign 1% (<NA>)",
54601,Salud,0.0028571825816111843,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign']","[0.0006757446569365131, 0.00013879489930516118]","['UltimoContacto', 'IdSex', 'ResultHistoricoCampañas', 'Edad']","[-0.0014626025619118828, -0.0001990988732293351, -2.031173228773032e-05, -1.1644800168679785e-05]",0.0686508495464269,Salud,,,1.0,0,,51,17.0,0.1257867645753929,"Edad 3% (51), IdSex 1% (0)",UltimoContacto -3% (17.0)
54651,Salud,0.0036238195220425432,Low,0.0,Mutua,"['Edad', 'Ingresos', 'ResultHistoricoCampañas', 'IdSex', 'YearsSinceCampaign']","[0.048765346524176544, 0.0060392206350354145, 0.0013557668753516644, 0.0006298291180471833, 0.00047299201292296797]",['UltimoContacto'],[-0.009865135127962582],0.0686508495464269,Salud,,,1.0,0,,44,17.0,0.1257867645753929,"Edad 7% (44), IdSex 2% (0)","UltimoContacto -3% (17.0), Ingresos -1% ()"
54666,Salud,0.013966179162600002,Low,0.0,Mutua,"['Edad', 'Ingresos', 'ResultHistoricoCampañas', 'YearsSinceCampaign']","[0.05255133665676463, 0.006392613384322758, 0.0014209316057520968, 0.0007370044880351771]","['IdSex', 'UltimoContacto']","[-0.011424692487657616, -0.010613787554407833]",0.0686508495464269,Salud,,,1.0,1,,43,17.0,0.1257867645753929,"Edad 12% (43), YearsSinceCampaign 1% (<NA>), Ingresos 1% ()",IdSex -2% (1)
54687,Salud,0.003785152703950965,Low,0.0,Mutua,"['YearsSinceCampaign', 'Ingresos']","[0.00010507197674428749, 8.42637110902608e-05]","['Edad', 'UltimoContacto', 'IdSex', 'ResultHistoricoCampañas']","[-0.017267664681993505, -0.0013414595556613983, -0.0010293060388319002, -7.591203962231701e-06]",0.0686508495464269,Salud,,20.001_50.000,1.0,1,,76,17.0,0.1257867645753929,,"Edad -4% (76), IdSex -2% (1), Ingresos -1% (20.001_50.000)"
54727,Salud,0.004951666781394626,Low,0.0,Mutua,"['Ingresos', 'ResultHistoricoCampañas']","[0.0006960236627509547, 3.573314984723959e-05]","['Edad', 'YearsSinceCampaign', 'IdSex', 'UltimoContacto']","[-0.0033223796814480034, -0.0017169736076643807, -0.0009723967999665482, -7.818780696057584e-06]",0.0686508495464269,Salud,Resolt,,1.0,1,1,64,17.0,0.1257867645753929,Ingresos 1% (),"YearsSinceCampaign -6% (1), Edad -5% (64), UltimoContacto -3% (17.0)"
54731,Salud,0.002079176823543871,Low,0.0,Mutua,"['Edad', 'Ingresos', 'YearsSinceCampaign']","[0.0013733966059289178, 0.0004998695678167762, 0.0001657470713769696]","['UltimoContacto', 'IdSex', 'ResultHistoricoCampañas']","[-0.0017917856430070512, -0.00032726947204847847, -5.5452640517571115e-05]",0.0686508495464269,Salud,,,1.0,1,,52,17.0,0.1257867645753929,"Edad 12% (52), UltimoContacto 1% (17.0), YearsSinceCampaign 1% (<NA>)",IdSex -1% (1)
54732,Salud,0.002207940095134945,Low,0.0,Mutua,"['Edad', 'Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.011569236497574766, 0.00521158512199927, 0.0010058432568345738, 0.00024378425342126017]","['UltimoContacto', 'IdSex']","[-0.0060193756618363405, -0.0008011657904205458]",0.0686508495464269,Salud,,20.001_50.000,1.0,1,,45,17.0,0.1257867645753929,"Edad 15% (45), UltimoContacto 5% (17.0), YearsSinceCampaign 1% (<NA>)",IdSex -2% (1)
54761,Salud,0.0016878252524958795,Low,0.0,Mutua,"['Edad', 'Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.0024846666125428974, 0.0012367253605332367, 0.00013957938473329635, 7.584717751629438e-06]","['UltimoContacto', 'IdSex']","[-0.0013684783619598532, -0.0012012622764920426]",0.0686508495464269,Salud,,20.001_50.000,1.0,1,,44,17.0,0.1257867645753929,"Edad 15% (44), UltimoContacto 4% (17.0), Ingresos 2% (20.001_50.000)",IdSex -1% (1)
54762,Salud,0.002132203693338233,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.0014193401523110959, 0.001227498310792162, 0.0007542302978873035]","['UltimoContacto', 'Edad', 'IdSex']","[-0.00825647506389372, -0.006250441625684832, -0.0013101265169461248]",0.0686508495464269,Salud,,,1.0,0,,42,17.0,0.1257867645753929,Edad 1% (42),
54783,Salud,0.005270030062064213,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.0009809525349346873, 0.00024562682265698933, 2.218109257105748e-05]","['Edad', 'UltimoContacto', 'IdSex']","[-0.05362262180880809, -0.0018441902138912486, -0.00014809500768131888]",0.0686508495464269,Salud,,,1.0,0,,77,17.0,0.1257867645753929,"IdSex 1% (0), UltimoContacto 1% (17.0), YearsSinceCampaign 1% (<NA>)",Edad -8% (77)
54790,Salud,0.0035092984094436063,Low,0.0,Mutua,"['Edad', 'UltimoContacto', 'YearsSinceCampaign', 'ResultHistoricoCampañas', 'Ingresos']","[0.017439859743264282, 0.0045144424116672225, 0.0016621239198234647, 0.0009205329257252587, 0.0009198025598723044]",['IdSex'],[-0.006283282890832562],0.0686508495464269,Salud,,,1.0,1,,43,,0.1257867645753929,Edad 1% (43),"UltimoContacto -2% (), IdSex -1% (1)"
54806,Salud,0.007068879574141196,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign']","[0.0009471290774051876, 0.00010348401792956408]","['Edad', 'IdSex', 'UltimoContacto', 'ResultHistoricoCampañas']","[-0.0028020123334788587, -0.0008118172072278807, -0.00043868222463107185, -8.246677407198605e-05]",0.0686508495464269,Salud,,,1.0,1,,62,17.0,0.1257867645753929,,"Edad -3% (62), UltimoContacto -2% (17.0), IdSex -1% (1)"
54832,Salud,0.0014568341574014451,Low,0.0,Mutua,"['Edad', 'Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.0418412021171706, 0.006088051340534966, 0.0047653665333135566, 0.0002639061206724456]","['UltimoContacto', 'IdSex']","[-0.015413525879016671, -0.01050640735048793]",0.0686508495464269,Salud,,20.001_50.000,1.0,1,,60,17.0,0.1257867645753929,Ingresos 1% (20.001_50.000),"IdSex -3% (1), Edad -2% (60), UltimoContacto -1% (17.0)"
54849,Salud,0.0032007449888300137,Low,0.0,Mutua,"['Edad', 'YearsSinceCampaign', 'Ingresos', 'ResultHistoricoCampañas']","[0.03525741833112968, 0.002121940262260329, 0.0020542765738478215, 0.0006287883643032773]","['UltimoContacto', 'IdSex']","[-0.004004352110324734, -0.0017489191639209628]",0.0686508495464269,Salud,,,1.0,0,,49,17.0,0.1257867645753929,"Edad 4% (49), IdSex 1% (0)",UltimoContacto -2% (17.0)
54862,Salud,0.002327987719795036,Low,0.0,Mutua,"['Edad', 'Ingresos', 'YearsSinceCampaign']","[0.0027065602759476725, 0.00045922686683932425, 0.00013617279772211669]","['IdSex', 'UltimoContacto', 'ResultHistoricoCampañas']","[-0.0020284906055860327, -0.0008264365006384213, -3.4878131042956516e-05]",0.0686508495464269,Salud,,,1.0,1,,47,17.0,0.1257867645753929,"Edad 13% (47), UltimoContacto 3% (17.0), YearsSinceCampaign 1% (<NA>)",IdSex -2% (1)
54890,Salud,0.0012640495293482492,Low,0.0,Mutua,"['Edad', 'Ingresos', 'ResultHistoricoCampañas', 'IdSex', 'YearsSinceCampaign']","[0.09140492489437807, 0.008334709188734836, 0.0022665297381351496, 0.001379545250098107, 0.0013264183674072014]",['UltimoContacto'],[-0.014492126528458662],0.0686508495464269,Salud,,20.001_50.000,1.0,0,,44,17.0,0.1257867645753929,"Edad 12% (44), UltimoContacto 3% (17.0), Ingresos 2% (20.001_50.000)",
54914,Salud,0.008676990101669767,Low,0.0,Mutua,"['Edad', 'Ingresos', 'IdSex', 'ResultHistoricoCampañas']","[0.006796852245456664, 0.0010339703724878498, 0.0005103055820331632, 0.00035346005253769375]","['UltimoContacto', 'YearsSinceCampaign']","[-0.0016855658273973954, -1.271904757840649e-05]",0.0686508495464269,Salud,,,1.0,0,,45,17.0,0.1257867645753929,"Edad 9% (45), Ingresos 1% (), YearsSinceCampaign 1% (<NA>)",UltimoContacto -1% (17.0)
54917,Salud,0.002230541407078537,Low,0.0,Mutua,"['YearsSinceCampaign', 'Ingresos', 'ResultHistoricoCampañas']","[0.0029424848259966864, 0.002784964722678085, 0.0017787450316063044]","['Edad', 'UltimoContacto', 'IdSex']","[-0.011497792819602417, -0.007957024836840725, -0.0023451986185465306]",0.0686508495464269,Salud,,,1.0,0,,37,17.0,0.1257867645753929,"Edad 15% (37), YearsSinceCampaign 1% (<NA>), IdSex 1% (0)",
54942,Salud,0.002319922936716172,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign']","[0.0003714031882230568, 3.8518822048447115e-05]","['Edad', 'IdSex', 'UltimoContacto', 'ResultHistoricoCampañas']","[-0.022859542877386424, -0.0016137626969804863, -0.0010099175628100695, -8.479114364046033e-06]",0.0686508495464269,Salud,,,1.0,1,,70,17.0,0.1257867645753929,"Ingresos 1% (), YearsSinceCampaign 1% (<NA>)","Edad -7% (70), IdSex -3% (1), UltimoContacto -1% (17.0)"
54961,Salud,0.001665708507428885,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.0011398387455282377, 0.0001469651710061463, 1.4767088854444116e-07]","['Edad', 'UltimoContacto', 'IdSex']","[-0.05026370352812029, -0.0021834028336967805, -0.0020965702938933618]",0.0686508495464269,Salud,,20.001_50.000,1.0,1,,80,17.0,0.1257867645753929,"UltimoContacto 1% (17.0), YearsSinceCampaign 1% (<NA>)","Edad -8% (80), IdSex -4% (1), Ingresos -1% (20.001_50.000)"
54971,Salud,0.0017950288591173215,Low,0.0,Mutua,['Edad'],[0.0024158236689863226],"['ResultHistoricoCampañas', 'UltimoContacto', 'Ingresos', 'IdSex', 'YearsSinceCampaign']","[-0.009783950095928825, -0.0024056191602842007, -0.0023862043942022597, -0.0012349526228443743, -0.0009628988665591902]",0.0686508495464269,Salud,Venda Potencial,200.001_sup,1.0,1,0,50,17.0,0.1257867645753929,Edad 3% (50),"ResultHistoricoCRM -11% (Venda Potencial), IdSex -1% (1)"
54983,Salud,0.0015434778731105863,Low,0.0,Mutua,"['Edad', 'Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas', 'UltimoContacto']","[0.07778384581430382, 0.007032238153082002, 0.005050027606389257, 0.0017137610176959756, 0.001497873977640052]",['IdSex'],[-0.0006254542983833982],0.0686508495464269,Salud,,20.001_50.000,1.0,0,,61,17.0,0.1257867645753929,"IdSex 1% (0), YearsSinceCampaign 1% (<NA>), Ingresos 1% (20.001_50.000)","Edad -7% (61), UltimoContacto -1% (17.0)"
55004,Salud,0.0027334277939716064,Low,0.0,Mutua,"['Edad', 'Ingresos', 'YearsSinceCampaign']","[0.001607128214223638, 0.000580194624470885, 0.00014642519452644925]","['UltimoContacto', 'IdSex', 'ResultHistoricoCampañas']","[-0.0014303785418880261, -0.0012946337018002409, -4.411225450827691e-05]",0.0686508495464269,Salud,,,1.0,1,,48,17.0,0.1257867645753929,Edad 5% (48),"IdSex -2% (1), UltimoContacto -1% (17.0)"
55009,Salud,0.0013013738167260503,Low,0.0,Mutua,"['Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.0006880852151679482, 3.492733610676358e-05, 3.0162198318223894e-05]","['UltimoContacto', 'Edad', 'IdSex']","[-0.0038953248675709777, -0.0011970076363336363, -6.305194433734257e-05]",0.0686508495464269,Salud,,20.001_50.000,1.0,0,,50,17.0,0.1257867645753929,"Edad 7% (50), YearsSinceCampaign 1% (<NA>)",UltimoContacto -1% (17.0)
55048,Salud,0.0024706388854514667,Low,0.0,Mutua,"['Ingresos', 'Edad', 'YearsSinceCampaign']","[0.0007565213582090136, 0.0004861488264291468, 0.00016067867566612018]","['UltimoContacto', 'IdSex', 'ResultHistoricoCampañas']","[-0.0006804758203387006, -0.0001856655683176827, -1.8744283836941386e-05]",0.0686508495464269,Salud,,,1.0,0,,57,17.0,0.1257867645753929,IdSex 1% (0),"Edad -3% (57), UltimoContacto -2% (17.0)"
55053,Salud,0.0011717491819273015,Low,0.0,Mutua,"['Edad', 'UltimoContacto', 'Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas', 'IdSex']","[0.10440857792879543, 0.014902752845010293, 0.009070839686040638, 0.0050948774755718495, 0.0022864018797812496, 0.0013583005975752334]",[],[],0.0686508495464269,Salud,,,1.0,0,,61,17.0,0.1257867645753929,IdSex 1% (0),"Edad -7% (61), UltimoContacto -2% (17.0)"
55065,Salud,0.0035940795106457722,Low,0.0,Mutua,"['Edad', 'Ingresos', 'IdSex', 'ResultHistoricoCampañas']","[0.3064933730128657, 0.020942433692196148, 0.004351469708260785, 0.00023870047675308547]","['UltimoContacto', 'YearsSinceCampaign']","[-0.026259189562713395, -0.02473213273576505]",0.0686508495464269,Salud,Resolt,20.001_50.000,1.0,0,1,44,17.0,0.1257867645753929,Edad 10% (44),"YearsSinceCampaign -8% (1), Ingresos -3% (20.001_50.000), ResultHistoricoCRM -2% (Resolt)"
55086,Salud,0.002132203693338233,Low,0.0,Mutua,"['Edad', 'IdSex', 'ResultHistoricoCampañas', 'YearsSinceCampaign']","[0.2813808258169702, 0.011669690991073864, 0.005303536291831501, 0.0018640174970305247]","['UltimoContacto', 'Ingresos']","[-0.05627101489655629, -0.007565275900302026]",0.0686508495464269,Salud,,0_20.000,1.0,0,,43,17.0,0.1257867645753929,Ingresos 1% (0_20.000),
55124,Salud,0.45900886592360995,Low,0.0,Mutua,"['Edad', 'Ingresos', 'ResultHistoricoCampañas', 'YearsSinceCampaign']","[0.04890257718778979, 0.004187206634613483, 0.0014209820942348934, 0.0007470770818793345]","['UltimoContacto', 'IdSex']","[-0.0022780518395408046, -0.00026960500572933445]",0.0686508495464269,Salud,,,1.0,0,,43,17.0,0.1257867645753929,"Edad 12% (43), YearsSinceCampaign 1% (<NA>), IdSex 1% (0)",
55144,Salud,0.0011668335162649448,Low,0.0,Mutua,"['Edad', 'YearsSinceCampaign', 'IdSex', 'Ingresos', 'ResultHistoricoCampañas']","[0.04208099151639789, 0.0035131441900093045, 0.0030412023657640824, 0.002810458595638329, 0.0012043914790402731]",['UltimoContacto'],[-0.010924517631979672],0.0686508495464269,Salud,,,1.0,1,,50,17.0,0.1257867645753929,"Edad 6% (50), Ingresos 1% (), YearsSinceCampaign 1% (<NA>)","UltimoContacto -2% (17.0), IdSex -1% (1)"
55200,Salud,0.004663238062911595,Low,0.0,Mutua,"['Edad', 'Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.0028005640171957107, 0.00042295047221231966, 0.00017030419445732175, 3.2424566339061385e-06]","['UltimoContacto', 'IdSex']","[-0.0008358855262245073, -0.00014567430915178752]",0.0686508495464269,Salud,,,1.0,0,,49,17.0,0.1257867645753929,"Edad 7% (49), YearsSinceCampaign 1% (<NA>), IdSex 1% (0)",UltimoContacto -1% (17.0)
55207,Salud,0.0010869246273108799,Low,0.0,Mutua,"['Edad', 'Ingresos', 'YearsSinceCampaign', 'ResultHistoricoCampañas']","[0.002587164826886026, 0.0005319099563922463, 0.0001459529040318519, 6.688511300948193e-06]","['IdSex', 'UltimoContacto']","[-0.0014420201411074435, -0.0011927994167392026]",0.0686508495464269,Salud,,,1.0,1,,46,17.0,0.1257867645753929,"Edad 12% (46), UltimoContacto 1% (17.0), YearsSinceCampaign 1% (<NA>)",IdSex -2% (1)
55209,Salud,0.0023352733278077537,Low,0.0,Mutua,"['Edad', 'Ingresos']","[0.0030194503135851174, 0.00015108832185365233]","['YearsSinceCampaign', 'IdSex', 'UltimoContacto', 'ResultHistoricoCampañas']","[-0.0018567518540508147, -0.001792134739425759, -0.0006357276496787055, -8.084643318293922e-05]",0.0686508495464269,Salud,Resolt,,1.0,1,1,47,17.0,0.1257867645753929,"Edad 20% (47), UltimoContacto 5% (17.0), Ingresos 1% ()","YearsSinceCampaign -7% (1), ResultHistoricoCRM -1% (Resolt)"
